,SK_ID_CURR,DAYS_BIRTH,DAYS_EMPLOYED,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,DAYS_EMPLOYED_PERC,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN
350784,414969,-18184,-2844.0,2,2,0.6329301837968644,0.5889272501252611,0.7366226976503176,1,0,1,0.1564012318521777,-2503.0,-1475.375,-404.125,0.125,0.875,0.25,0.25,0.25,0.75
350804,415074,-17224,-4096.0,2,2,0.5068562993052422,0.6423096210611628,0.6006575372857061,1,1,0,0.2378077101718532,-1117.0,-689.2,-443.2,0.0,1.0,0.75,0.0,0.0,1.0
350887,415545,-8283,-622.0,2,2,0.5068562993052422,0.4046913591429727,0.5316861425197883,0,0,1,0.0750935651334057,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
350900,415705,-13750,-257.0,2,2,0.4837526798004098,0.5267368096616647,0.2822484337007223,0,0,1,0.018690909090909,-1265.0,-687.6666666666666,-425.3333333333333,0.3333333333333333,0.6666666666666666,0.2307692307692307,0.3076923076923077,0.3076923076923077,0.6923076923076923
350902,415709,-23541,-1758.0,3,3,0.4020253862301152,0.6943566205284688,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0
350942,416253,-19947,-752.0,2,2,0.5068562993052422,0.4690387823531665,0.5316861425197883,0,0,1,0.037699904747581,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
350964,416301,-9952,-1512.0,2,2,0.4598805254817532,0.30554448741126,0.7544061731797895,1,0,1,0.1519292604501607,-1087.0,-975.0,-581.0,0.0,1.0,1.0,0.0,0.0,1.0
350974,416313,-10175,-1760.0,2,2,0.1549746110896795,0.1334685039414668,0.1830351672178103,1,0,1,0.1729729729729729,-1155.0,-611.875,-155.0,0.5,0.5,1.0,0.0,0.0,1.0
350975,416314,-23682,-1758.0,3,3,0.5068562993052422,0.5492568731646973,0.7449321846094795,0,0,1,0.1310344827586207,-2920.0,-1438.5,-796.1,0.2,0.8,0.6666666666666666,0.0,0.0,1.0
350991,416676,-14227,-529.0,3,3,0.2141251865846534,0.074077659999162,0.6971469077844458,0,0,1,0.0371828213959373,-800.0,-800.0,-598.0,0.0,1.0,0.6,0.0,0.0,1.0
351010,416877,-12945,-1298.0,2,2,0.6176176868057427,0.3822812739531929,0.5902333386185574,1,0,1,0.1002703746620316,-1164.0,-830.6666666666666,-189.66666666666663,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0
351022,416894,-8810,-711.0,1,1,0.4577032205401687,0.4616831492916249,0.4686596550493113,0,1,0,0.0807037457434733,-1001.0,-555.8333333333334,-175.5,0.5,0.5,1.0,0.0,0.0,1.0
351058,417265,-11367,-999.0,2,2,0.1410303619954626,0.6154786866613322,0.5388627065779676,1,0,1,0.0878859857482185,-1924.0,-1060.8,-480.0,0.4,0.6,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.8333333333333334
351072,417401,-14660,-5415.0,2,2,0.5840243447899043,0.2504129351994917,0.4830501881366946,0,1,0,0.3693724420190996,-2807.0,-1768.95,-1265.25,0.2,0.75,0.2307692307692307,0.1538461538461538,0.1538461538461538,0.8461538461538461
351111,417452,-19458,-1483.0,2,2,0.5068562993052422,0.7080945279330425,0.5316861425197883,1,0,1,0.0762154383801007,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.8,0.0,0.0,1.0
351190,418458,-10980,-3747.0,2,2,0.5068562993052422,0.4302912683084786,0.4884551844437485,1,0,1,0.3412568306010929,-1666.0,-1209.5,-297.0,0.75,0.25,1.0,0.0,0.0,1.0
351207,418581,-10713,-367.0,2,2,0.2210470746969637,0.4333118595800596,0.646329897706246,1,0,1,0.0342574442266405,-1394.0,-1394.0,-534.0,0.0,1.0,0.5454545454545454,0.1818181818181818,0.0909090909090909,0.8181818181818182
351214,418593,-15419,-3463.0,2,2,0.638098130409554,0.3604214468259385,0.6674577419214722,1,0,1,0.2245930345677411,-2677.0,-2606.0,-848.5,0.0,1.0,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.5555555555555556
351248,418957,-14277,-1326.0,2,2,0.4195890336301106,0.4852237017598399,0.4489622731076524,1,0,1,0.0928766547594032,-2402.0,-1198.6153846153843,-573.9230769230769,0.0,1.0,1.0,0.0,0.0,1.0
351298,419611,-15799,-140.0,1,1,0.5068562993052422,0.7134931806617161,0.3523399726917038,1,0,1,0.0088613203367301,-566.0,-382.6666666666667,-169.0,0.3333333333333333,0.6666666666666666,0.4,0.6,0.2,0.4
351303,419671,-9308,-121.0,1,1,0.6789127628236,0.6654841303907927,0.5028782772082183,0,0,0,0.01299957026214,-633.0,-633.0,-110.0,0.0,1.0,1.0,0.0,0.0,1.0
351350,419830,-10344,-838.0,2,2,0.5068562993052422,0.1824615103040101,0.2940831009471255,1,0,1,0.0810131477184841,-1842.0,-987.5,-297.0,0.5,0.5,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.7142857142857143
351422,420354,-13758,-2191.0,2,2,0.3549937993643175,0.2837241871715916,0.5316861425197883,0,0,1,0.1592527983718563,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.4,0.6,0.4,0.4
351458,420617,-8377,-1797.0,2,2,0.1851649918965464,0.5380053629155653,0.5316861425197883,1,0,1,0.2145159364927778,-733.0,-733.0,-361.0,0.0,1.0,0.5,0.3333333333333333,0.0,0.6666666666666666
351463,420622,-10402,-2643.0,2,1,0.5068562993052422,0.4184011898048119,0.3774042489507649,0,0,1,0.2540857527398577,-2374.0,-1112.6666666666667,-668.0833333333334,0.1666666666666666,0.8333333333333334,0.75,0.25,0.0,0.75
351490,420844,-16497,-1979.0,3,3,0.3810628897222021,0.2248636806060422,0.5638350489514956,1,1,0,0.119961205067588,-2451.0,-1451.1818181818182,-1018.6363636363636,0.1818181818181818,0.8181818181818182,1.0,0.0,0.0,1.0
351526,420887,-18289,-1758.0,2,2,0.2242168346040863,0.3969242272982476,0.6512602186973006,0,0,1,0.1310344827586207,-1310.0,-968.6666666666666,-387.0,0.1666666666666666,0.8333333333333334,0.8,0.0,0.0,1.0
351547,421431,-12630,-3418.0,3,3,0.3404716649749369,0.1712152730951374,0.0616842560883986,1,0,1,0.2706254948535233,-1738.0,-928.1428571428572,-299.57142857142856,0.5,0.5,0.6666666666666666,0.0,0.0,1.0
351553,421614,-10118,-551.0,2,2,0.0945527917458354,0.3164662614845656,0.2910973802776635,0,0,1,0.0544574026487448,-1600.0,-997.625,-400.375,0.5,0.5,0.5,0.3333333333333333,0.1666666666666666,0.5
351554,421690,-22390,-2389.0,2,2,0.5068562993052422,0.6532456078038715,0.722392890081304,0,1,0,0.1066994193836534,-2543.0,-1943.6,-490.4,0.2,0.8,0.4,0.2,0.0666666666666666,0.8
351609,422042,-12843,-2681.0,2,2,0.5789454457811237,0.6658588658817576,0.5424451438613613,0,0,1,0.2087518492564042,-1375.0,-768.0,-20.0,1.0,0.0,1.0,0.0,0.0,1.0
351612,422045,-12908,-645.0,2,2,0.5068562993052422,0.6964225111331641,0.3893387918468769,1,0,1,0.0499690114657576,-1383.0,-698.5,-360.75,0.5,0.5,0.5,0.5,0.0,0.5
351640,422308,-10161,-1501.0,2,2,0.5068562993052422,0.5990313630987536,0.520897599048938,0,1,0,0.1477216809369156,-1433.0,-772.5,-543.6666666666666,0.5,0.5,0.375,0.375,0.0,0.625
351683,422734,-16821,-2837.0,2,2,0.5068562993052422,0.636309139526959,0.5316861425197883,1,0,1,0.1686582248380001,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.625,0.375,0.25,0.625
351689,422850,-10922,-1220.0,2,2,0.2281526733361807,0.44792785508031,0.5316861425197883,0,0,0,0.1117011536348654,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0
351705,423083,-11297,-388.0,3,3,0.1853651298059328,0.4978643403449917,0.646329897706246,0,0,1,0.034345401434009,-1817.0,-1131.5,-118.5,1.0,0.0,1.0,0.0,0.0,1.0
351726,423141,-17343,-499.0,2,2,0.2380081634865187,0.6657080234899648,0.4866531565147181,1,0,1,0.0287724153837283,-2759.0,-1411.8333333333333,-823.8888888888889,0.2777777777777778,0.6111111111111112,1.0,0.0,0.0,1.0
351727,423143,-13610,-3078.0,2,2,0.4017767832592386,0.5798773920010808,0.7136313997323308,0,0,1,0.2261572373254959,-1453.0,-1094.0,-494.0,0.0,1.0,0.4285714285714285,0.1428571428571428,0.0,0.8571428571428571
351731,423147,-9701,-741.0,2,2,0.2136243347275718,0.3628243692303457,0.8061492814355136,1,0,1,0.0763838779507267,-1134.0,-1134.0,-953.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
351739,423155,-16037,-3514.0,1,1,0.5068562993052422,0.6589738558931929,0.5316861425197883,1,0,1,0.2191182889567874,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
351743,423159,-10509,-830.0,3,3,0.5068562993052422,0.4670624046389842,0.5797274227921155,1,0,1,0.0789799219716433,-1225.0,-1225.0,-408.0,0.0,1.0,1.0,0.0,0.0,1.0
351746,423386,-9337,-2560.0,2,2,0.2467927638663289,0.0718415043255624,0.5316861425197883,1,0,1,0.2741780014994109,-888.0,-888.0,-706.0,0.0,1.0,1.0,0.0,0.0,1.0
351816,423746,-22816,-843.0,2,2,0.5068562993052422,0.6146658455744086,0.7826078370261895,1,1,0,0.0369477559607293,-2628.0,-1049.2857142857142,-234.42857142857144,0.7142857142857143,0.2857142857142857,1.0,0.0,0.0,1.0
351935,424765,-18442,-7155.0,2,2,0.6762478202980531,0.5499659856089464,0.520897599048938,1,1,0,0.38797310486932,-2471.0,-1501.090909090909,-870.2727272727273,0.2727272727272727,0.7272727272727273,0.8333333333333334,0.0,0.0,1.0
351969,424845,-23560,-1758.0,3,3,0.5068562993052422,0.0043880835794309,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.8333333333333334
352027,425396,-19736,-1934.0,2,2,0.5241027311154406,0.5695033488190875,0.5316861425197883,0,0,1,0.0979935143899473,-1401.0,-630.6833333333333,-617.8166666666667,0.0333333333333333,0.9666666666666668,1.0,0.0,0.0,1.0
352036,425407,-12929,-1964.0,2,2,0.5068562993052422,0.1345164791739475,0.7136313997323308,1,0,1,0.1519065666331502,-2694.0,-1195.0,-664.1,0.4,0.6,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.8888888888888888
352061,425440,-19005,-12383.0,2,2,0.2778128525563905,0.7351895934313545,0.4884551844437485,1,0,1,0.6515653775322283,-2807.0,-1588.8125,-924.75,0.375,0.625,1.0,0.0,0.0,1.0
352080,425462,-24188,-1758.0,2,2,0.5068562993052422,0.5784063326795615,0.7826078370261895,0,1,0,0.1310344827586207,-2757.0,-2106.5,-1138.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0
352083,425810,-22464,-1758.0,2,2,0.7177900014741351,0.6901966774788431,0.248535557339522,0,1,0,0.1310344827586207,-1955.0,-1328.5,-567.1666666666666,0.5,0.5,0.4583333333333333,0.1666666666666666,0.125,0.8333333333333334
352092,425906,-22929,-1758.0,2,2,0.5068562993052422,0.6670498122508468,0.5046813193144684,0,1,0,0.1310344827586207,-509.0,-509.0,-211.0,1.0,0.0,0.25,0.15,0.15,0.85
352120,425969,-14285,-1390.0,2,2,0.4580104055204312,0.3293355389739838,0.6092756673894402,1,1,0,0.0973048652432621,-2744.0,-1710.8666666666666,-1217.3333333333333,0.2666666666666666,0.6666666666666666,0.75,0.0,0.0,1.0
352176,427063,-12011,-1012.0,3,3,0.5068562993052422,0.5333495614127239,0.4992720153045617,1,0,1,0.084256098576305,-777.0,-700.5,-87.5,1.0,0.0,0.2857142857142857,0.5714285714285714,0.4285714285714285,0.4285714285714285
352177,427064,-20144,-9154.0,2,2,0.5068562993052422,0.6652358139410643,0.5744466170995097,1,1,0,0.4544281175536139,-1477.0,-1477.0,-10.0,1.0,0.0,1.0,0.0,0.0,1.0
352183,427072,-18556,-481.0,2,2,0.8551433419500273,0.5926173576661049,0.6738300778602003,1,1,0,0.0259215348135374,-1931.0,-1118.0,-729.5555555555555,0.2222222222222222,0.7777777777777778,1.0,0.0,0.0,1.0
352200,427120,-23392,-1758.0,2,2,0.7110742743522955,0.6222714754409551,0.7886807751817684,0,1,0,0.1310344827586207,-2529.0,-2529.0,-922.0,0.0,1.0,0.75,0.0,0.0,1.0
352280,427656,-23363,-1758.0,3,3,0.5068562993052422,0.5917459802734591,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0
352297,427676,-13203,-3583.0,1,1,0.4414806461366959,0.7114010608441951,0.2925880073368475,1,1,0,0.2713777171854881,-2778.0,-1609.1666666666667,-772.6666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
352307,428080,-9550,-1479.0,2,2,0.4782867549364192,0.3662487078523497,0.0479287861796953,1,1,0,0.1548691099476439,-1820.0,-735.0,-215.0,0.4285714285714285,0.5714285714285714,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.8333333333333334
352312,428188,-11455,-1316.0,2,2,0.7296360484528736,0.6609858143878075,0.3360615207658242,0,0,1,0.1148843299869052,-1752.0,-1259.4,-487.2,0.4,0.6,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.6666666666666666
352314,428195,-15325,-2523.0,2,2,0.5068562993052422,0.6385429607339289,0.7209441499436497,1,0,1,0.1646329526916802,-2373.0,-1870.0,-1480.3333333333333,0.0,1.0,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.5714285714285714
352332,428222,-11036,-1485.0,2,2,0.1529882395818246,0.2198012016263342,0.5316861425197883,0,0,1,0.1345596230518303,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
352354,428312,-17441,-2259.0,2,2,0.5113309231867897,0.6037701335623444,0.6545292802242897,1,0,1,0.1295223897712287,-1683.0,-1683.0,-9.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0
352403,428842,-16381,-4392.0,2,2,0.43186781121371,0.4378869721607857,0.1604889306273446,1,1,0,0.2681154996642451,-2812.0,-1585.2727272727273,-411.54545454545456,0.3636363636363636,0.6363636363636364,0.5,0.0,0.0,1.0
352455,429243,-21665,-1758.0,3,3,0.5068562993052422,0.6396576359058749,0.237916079507114,0,0,1,0.1310344827586207,-1903.0,-967.818181818182,-686.2727272727273,0.1818181818181818,0.8181818181818182,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
352457,429266,-11075,-3267.0,2,2,0.1712104862748008,0.692674049766519,0.4848514754962666,1,1,0,0.2949887133182844,-1022.0,-559.8,-355.2,0.4,0.6,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
352461,429297,-16759,-491.0,2,2,0.4844723725008425,0.3138891987338201,0.5316861425197883,1,0,1,0.0292976907930067,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0666666666666666,0.0666666666666666,0.9333333333333332
352462,429299,-19140,-1758.0,2,2,0.7131980299974879,0.6789070443458786,0.7366226976503176,0,0,1,0.1310344827586207,-2490.0,-2344.5,-899.0,0.0,1.0,1.0,0.0,0.0,1.0
352470,429359,-12330,-192.0,2,2,0.3184637377782741,0.7618123190046583,0.0005272652387098,1,0,0,0.0155717761557177,-2847.0,-1945.4,-916.8,0.2,0.8,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.6666666666666666
352503,429528,-22768,-1758.0,3,3,0.5068562993052422,0.498416489106311,0.7121551551910698,0,0,1,0.1310344827586207,-2015.0,-1720.0,-547.0,0.0,1.0,1.0,0.0,0.0,1.0
352600,430210,-13596,-3291.0,3,3,0.7031938025450656,0.1922379420605744,0.5316861425197883,1,0,1,0.2420564872021182,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
352611,430301,-14136,-1008.0,2,2,0.5436777275134966,0.6034195751736268,0.7121551551910698,0,1,0,0.0713073005093378,-2473.0,-890.9166666666666,-346.75,0.4166666666666667,0.5833333333333334,0.75,0.0,0.0,0.75
352638,430477,-22077,-3190.0,2,2,0.5068562993052422,0.7579982056381224,0.6594055320683344,0,0,1,0.1444942700548081,-2274.0,-1762.875,-1108.5,0.125,0.875,0.5,0.0,0.0,1.0
352701,430927,-18324,-6344.0,1,1,0.5068562993052422,0.7553045122287085,0.6817058776720116,1,1,0,0.3462126173324601,-2082.0,-1823.5,-13.5,0.5,0.5,0.8,0.0,0.0,0.8
352714,430992,-19411,-1758.0,2,2,0.4831456293409137,0.4345365430111562,0.4382813743111921,0,0,1,0.1310344827586207,-1475.0,-1145.6,-518.0,0.4,0.6,0.5,0.3,0.2,0.7
352802,431652,-16247,-9022.0,2,2,0.4111018865937132,0.634652718496334,0.4101025731788671,1,1,0,0.5553025173878254,-2747.0,-1897.857142857143,-505.4285714285714,0.4285714285714285,0.5714285714285714,0.7777777777777778,0.0,0.0,1.0
352822,431768,-13830,-512.0,2,2,0.5068562993052422,0.5401407291144953,0.5136937663039473,1,0,0,0.0370209689081706,-668.0,-478.6666666666667,-209.66666666666663,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
352849,431916,-11908,-825.0,2,2,0.2677382022919155,0.6615442089119827,0.7503751495159068,0,0,1,0.069281155525697,-2548.0,-1773.2,-473.2,0.6,0.4,1.0,0.0,0.0,1.0
352873,432078,-12820,-1625.0,2,2,0.5696357621606021,0.445836047602964,0.180887977767074,1,1,0,0.1267550702028081,-2852.0,-1461.0,-533.3125,0.4375,0.5625,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143
352908,432301,-19423,-4757.0,2,2,0.7326923243342439,0.7633247658652812,0.470456116119975,0,1,0,0.2449158214487978,-2768.0,-956.5714285714286,-363.4285714285714,0.5714285714285714,0.4285714285714285,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.6666666666666666
352927,432415,-14897,-5495.0,1,1,0.7505647521040589,0.7461800478549878,0.5316861425197883,0,1,0,0.3688662146740954,-2584.0,-2584.0,-1739.0,0.0,1.0,0.5714285714285714,0.0,0.0,1.0
352939,432473,-13827,-1526.0,1,1,0.5068562993052422,0.4159235487971998,0.1664055461839363,1,0,1,0.1103637810081724,-2737.0,-1220.5862068965516,-468.2758620689655,0.5172413793103449,0.4827586206896552,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
352964,432591,-19777,-7641.0,2,2,0.5068562993052422,0.633130257065693,0.3842068130556564,0,0,1,0.386357890478839,-1805.0,-978.3333333333334,-139.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
352972,432618,-18132,-504.0,3,3,0.2913444188107542,0.0410845495133908,0.3556387169923543,1,0,1,0.0277961614824619,-1177.0,-912.1666666666666,-217.83333333333331,0.3333333333333333,0.6666666666666666,0.6,0.2,0.0,0.8
352988,432699,-11492,-766.0,2,2,0.7654921027483317,0.6025715179828675,0.7016957740576931,0,0,1,0.0666550643926209,-2777.0,-2247.5,-1788.75,0.5,0.5,1.0,0.0,0.0,1.0
352994,432728,-15402,-1603.0,2,2,0.2669261963013703,0.4950927688608834,0.5190973382084597,1,0,1,0.1040773925464225,-817.0,-492.1666666666667,-217.66666666666663,0.3333333333333333,0.6666666666666666,0.3,0.0,0.0,1.0
352997,432746,-8460,-308.0,2,2,0.3079475689376678,0.5779636753391058,0.5867400085415683,0,1,0,0.0364066193853427,-680.0,-536.25,-121.25,0.75,0.25,1.0,0.0,0.0,1.0
353051,433117,-11873,-2300.0,2,2,0.3750417938441292,0.4633520528603039,0.7338145369642702,0,0,0,0.1937168365198349,-1100.0,-1100.0,-595.0,0.0,1.0,0.75,0.0,0.0,1.0
353106,433440,-14923,-6734.0,3,3,0.5068562993052422,0.2830891202624236,0.6528965519806539,0,1,0,0.4512497487100449,-873.0,-528.5,-85.0,0.5,0.5,1.0,0.0,0.0,1.0
353107,433441,-18789,-1525.0,2,2,0.6175988982947267,0.4507576850660347,0.4668640059537032,1,0,1,0.081164511150141,-2633.0,-1161.0,-849.0,0.1111111111111111,0.8888888888888888,0.8571428571428571,0.0,0.0,1.0
353239,434224,-19551,-2718.0,2,2,0.1009617953322215,0.5146653567504934,0.4276573700350293,0,0,1,0.1390210219426116,-2445.0,-1248.25,-398.0,0.75,0.25,0.5,0.25,0.25,0.75
353261,434408,-16173,-6080.0,2,2,0.6738745184361729,0.6134168643272663,0.4543210601605785,0,1,0,0.375935200643047,-2659.0,-1281.076923076923,-533.6923076923077,0.5384615384615384,0.4615384615384615,0.4,0.6,0.6,0.4
353268,434460,-22090,-2208.0,1,1,0.5068562993052422,0.7519426534377143,0.4135967602644276,1,0,1,0.0999547306473517,-1976.0,-1182.75,-17.0,1.0,0.0,0.8,0.0,0.0,0.8
353291,434607,-22596,-1758.0,2,2,0.5068562993052422,0.5918410677612339,0.5316861425197883,0,0,1,0.1310344827586207,-1160.0,-1160.0,-831.0,0.0,1.0,0.25,0.4166666666666667,0.3333333333333333,0.5833333333333334
353303,434698,-12916,-2154.0,2,2,0.362391009058158,0.514332156540761,0.4014074137749511,0,0,1,0.1667698978011768,-837.0,-563.2857142857143,-360.7142857142857,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.4444444444444444,0.0,0.5555555555555556
353310,434739,-16045,-1007.0,2,2,0.5068562993052422,0.2460506792131155,0.7209441499436497,0,0,1,0.0627609847304456,-2512.0,-1924.0,-1390.0,0.0,1.0,1.0,0.0,0.0,1.0
353330,434921,-10143,-1696.0,2,2,0.5068562993052422,0.5900226581775248,0.4276573700350293,1,1,0,0.1672089125505274,-29.0,-29.0,-12.0,1.0,0.0,0.75,0.25,0.0,0.75
353342,434993,-18649,-1758.0,2,2,0.8924974010464722,0.6646658010891336,0.7352209993926424,0,0,1,0.1310344827586207,-1993.0,-1062.0,-315.0,0.5,0.5,1.0,0.0,0.0,1.0
353381,435222,-16587,-3182.0,2,2,0.6275972154901935,0.6184294808338426,0.3539876078507373,1,0,1,0.1918369807680713,-1859.0,-1414.111111111111,-357.3333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666
353440,435683,-18270,-4982.0,2,2,0.5068562993052422,0.5685434234355796,0.5832379256761245,0,0,1,0.2726874657909141,-2734.0,-1342.25,-654.0833333333334,0.3333333333333333,0.6666666666666666,0.2307692307692307,0.3076923076923077,0.3076923076923077,0.6923076923076923
353476,435965,-10816,-1130.0,3,3,0.2250636355939173,0.4945133405969258,0.4400578303966329,1,0,1,0.1044748520710059,-415.0,-237.6,-28.0,0.6,0.4,1.0,0.0,0.0,1.0
353545,436426,-10417,-633.0,2,2,0.5490256280167267,0.7412913258871114,0.4294236843421945,1,0,1,0.0607660554862244,-1809.0,-770.2,-284.4,0.4,0.6,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
353550,436478,-24713,-1758.0,2,2,0.5068562993052422,0.2778114908314075,0.7267112092725122,0,0,1,0.1310344827586207,-2514.0,-2061.6,-752.8,0.2,0.8,1.0,0.0,0.0,1.0
353559,436534,-11267,-1409.0,2,2,0.2212267269241636,0.3373926054973983,0.2822484337007223,1,0,1,0.1250554717316055,-1743.0,-679.2222222222222,-498.44444444444446,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.0,0.0,1.0
353595,436893,-11878,-4632.0,2,2,0.3774918258980373,0.5209933470734133,0.6109913280868294,1,1,0,0.3899646405118707,-2720.0,-1510.8333333333333,-752.1666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0
353597,436896,-20862,-1758.0,3,3,0.5390995420464334,0.6792787540110872,0.3859146722745145,0,0,0,0.1310344827586207,-2561.0,-712.1363636363636,-299.77272727272725,0.3181818181818182,0.6818181818181818,1.0,0.0,0.0,1.0
353603,436961,-19652,-2742.0,2,2,0.5068562993052422,0.558695941084147,0.5316861425197883,1,0,1,0.1395277834317118,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.6,0.0,0.0,1.0
353642,437266,-15713,-2641.0,2,2,0.7446840913287116,0.6307448190062717,0.41534714488434,1,0,1,0.1680773881499395,-2599.0,-1264.0,-1164.7142857142858,0.1428571428571428,0.8571428571428571,0.6666666666666666,0.1111111111111111,0.0,0.8888888888888888
